source_feature_id	seurat_feature_id	total_umi	annotated_rrna_removed	retained_in_source_object
PVP01_1136100	PVP01-1136100	1163	FALSE	TRUE
PVP01_1136200	PVP01-1136200	267	FALSE	TRUE
PVP01_1136300	PVP01-1136300	171	FALSE	TRUE
PVP01_1136400	PVP01-1136400	99	FALSE	TRUE
PVP01_1136500	PVP01-1136500	25	FALSE	TRUE
PVP01_1136600	PVP01-1136600	1663	FALSE	TRUE
PVP01_1136700	PVP01-1136700	6247	FALSE	TRUE
PVP01_1136800	PVP01-1136800	28	FALSE	TRUE
PVP01_1136900	PVP01-1136900	438	FALSE	TRUE
PVP01_1137000	PVP01-1137000	274	FALSE	TRUE
PVP01_1137100	PVP01-1137100	1003	FALSE	TRUE
PVP01_1137200	PVP01-1137200	1413	FALSE	TRUE
PVP01_1137300	PVP01-1137300	26	FALSE	TRUE
PVP01_1137400	PVP01-1137400	1207	FALSE	TRUE
PVP01_1137500	PVP01-1137500	156	FALSE	TRUE
PVP01_1137600	PVP01-1137600	175	FALSE	TRUE
PVP01_1137700	PVP01-1137700	66	FALSE	TRUE
PVP01_1137800	PVP01-1137800	953	FALSE	TRUE
PVP01_1137900	PVP01-1137900	304	FALSE	TRUE
PVP01_1138000	PVP01-1138000	252	FALSE	TRUE
PVP01_1138100	PVP01-1138100	277	FALSE	TRUE
PVP01_1138200	PVP01-1138200	1427	FALSE	TRUE
PVP01_1138300	PVP01-1138300	2480	FALSE	TRUE
PVP01_1138400	PVP01-1138400	365	FALSE	TRUE
PVP01_1138500	PVP01-1138500	540	FALSE	TRUE
PVP01_1138600	PVP01-1138600	18118	FALSE	TRUE
PVP01_1138700	PVP01-1138700	1974	FALSE	TRUE
PVP01_1138800	PVP01-1138800	69	FALSE	TRUE
PVP01_1138900	PVP01-1138900	1794	FALSE	TRUE
PVP01_1139000	PVP01-1139000	2366	FALSE	TRUE
PVP01_1139100	PVP01-1139100	38	FALSE	TRUE
PVP01_1139200	PVP01-1139200	12387	FALSE	TRUE
PVP01_1139300	PVP01-1139300	3072	FALSE	TRUE
PVP01_1139400	PVP01-1139400	132	FALSE	TRUE
PVP01_1139500	PVP01-1139500	1368	FALSE	TRUE
PVP01_1139600	PVP01-1139600	1030	FALSE	TRUE
PVP01_1139700	PVP01-1139700	366	FALSE	TRUE
PVP01_1139800	PVP01-1139800	4107	FALSE	TRUE
PVP01_1139900	PVP01-1139900	683	FALSE	TRUE
PVP01_1140000	PVP01-1140000	58	FALSE	TRUE
PVP01_1140100	PVP01-1140100	13683	FALSE	TRUE
PVP01_1140200	PVP01-1140200	95	FALSE	TRUE
PVP01_1140300	PVP01-1140300	1509	FALSE	TRUE
PVP01_1140400	PVP01-1140400	359	FALSE	TRUE
PVP01_1140500	PVP01-1140500	758	FALSE	TRUE
PVP01_1140600	PVP01-1140600	5571	FALSE	TRUE
PVP01_1140700	PVP01-1140700	715	FALSE	TRUE
PVP01_1140800	PVP01-1140800	164	FALSE	TRUE
PVP01_1140900	PVP01-1140900	346	FALSE	TRUE
PVP01_1141000	PVP01-1141000	1608	FALSE	TRUE
PVP01_1141100	PVP01-1141100	294	FALSE	TRUE
PVP01_1141200	PVP01-1141200	394	FALSE	TRUE
PVP01_1141300	PVP01-1141300	403	FALSE	TRUE
PVP01_1141400	PVP01-1141400	425	FALSE	TRUE
PVP01_1141500	PVP01-1141500	863	FALSE	TRUE
PVP01_1141600	PVP01-1141600	615	FALSE	TRUE
PVP01_1141700	PVP01-1141700	1633	FALSE	TRUE
PVP01_1141800	PVP01-1141800	735	FALSE	TRUE
PVP01_1141900	PVP01-1141900	2463	FALSE	TRUE
PVP01_1142000	PVP01-1142000	52	FALSE	TRUE
PVP01_1142100	PVP01-1142100	921	FALSE	TRUE
PVP01_1142200	PVP01-1142200	486	FALSE	TRUE
PVP01_1142300	PVP01-1142300	81	FALSE	TRUE
PVP01_1142400	PVP01-1142400	1152	FALSE	TRUE
PVP01_1142500	PVP01-1142500	1392	FALSE	TRUE
PVP01_1142600	PVP01-1142600	396	FALSE	TRUE
PVP01_1142700	PVP01-1142700	1271	FALSE	TRUE
PVP01_1142800	PVP01-1142800	520	FALSE	TRUE
PVP01_1142900	PVP01-1142900	1334	FALSE	TRUE
PVP01_1143000	PVP01-1143000	4530	FALSE	TRUE
PVP01_1143100	PVP01-1143100	4578	FALSE	TRUE
PVP01_1143200	PVP01-1143200	180	FALSE	TRUE
PVP01_1143300	PVP01-1143300	366	FALSE	TRUE
PVP01_1143400	PVP01-1143400	68	FALSE	TRUE
PVP01_1143500	PVP01-1143500	1174	FALSE	TRUE
PVP01_1143600	PVP01-1143600	1319	FALSE	TRUE
PVP01_1143700	PVP01-1143700	754	FALSE	TRUE
PVP01_1143800	PVP01-1143800	698	FALSE	TRUE
PVP01_1143900	PVP01-1143900	204	FALSE	TRUE
PVP01_1144000	PVP01-1144000	73	FALSE	TRUE
PVP01_1144100	PVP01-1144100	66	FALSE	TRUE
PVP01_1144200	PVP01-1144200	604	FALSE	TRUE
PVP01_1144300	PVP01-1144300	217	FALSE	TRUE
PVP01_1144400	PVP01-1144400	193	FALSE	TRUE
PVP01_1144500	PVP01-1144500	145	FALSE	TRUE
PVP01_1144600	PVP01-1144600	194	FALSE	TRUE
PVP01_1144700	PVP01-1144700	3858	FALSE	TRUE
PVP01_1144800	PVP01-1144800	1617	FALSE	TRUE
PVP01_1144900	PVP01-1144900	70	FALSE	TRUE
PVP01_1145000	PVP01-1145000	2	FALSE	TRUE
PVP01_1145100	PVP01-1145100	446	FALSE	TRUE
PVP01_1145200	PVP01-1145200	73	FALSE	TRUE
PVP01_1145300	PVP01-1145300	750	FALSE	TRUE
PVP01_1145400	PVP01-1145400	1747	FALSE	TRUE
PVP01_1145500	PVP01-1145500	317	FALSE	TRUE
PVP01_1145600	PVP01-1145600	502	FALSE	TRUE
PVP01_1145700	PVP01-1145700	1497	FALSE	TRUE
PVP01_1145800	PVP01-1145800	539	FALSE	TRUE
PVP01_1145900	PVP01-1145900	2301	FALSE	TRUE
PVP01_1146000	PVP01-1146000	988	FALSE	TRUE
PVP01_1146100	PVP01-1146100	1484	FALSE	TRUE
PVP01_1146200	PVP01-1146200	254	FALSE	TRUE
PVP01_1146300	PVP01-1146300	1153	FALSE	TRUE
PVP01_1146400	PVP01-1146400	365	FALSE	TRUE
PVP01_1146500	PVP01-1146500	333	FALSE	TRUE
PVP01_1146600	PVP01-1146600	20	FALSE	TRUE
PVP01_1146700	PVP01-1146700	387	FALSE	TRUE
PVP01_1146800	PVP01-1146800	209	FALSE	TRUE
PVP01_1146900	PVP01-1146900	1265	FALSE	TRUE
PVP01_1147000	PVP01-1147000	3920	FALSE	TRUE
PVP01_1147100	PVP01-1147100	1058	FALSE	TRUE
PVP01_1147200	PVP01-1147200	1059	FALSE	TRUE
PVP01_1147300	PVP01-1147300	9	FALSE	TRUE
PVP01_1147400	PVP01-1147400	549	FALSE	TRUE
PVP01_1147500	PVP01-1147500	2909	FALSE	TRUE
PVP01_1147600	PVP01-1147600	6582	FALSE	TRUE
PVP01_1147700	PVP01-1147700	98	FALSE	TRUE
PVP01_1147800	PVP01-1147800	3	FALSE	TRUE
PVP01_1147900	PVP01-1147900	15	FALSE	TRUE
PVP01_1148000	PVP01-1148000	3	FALSE	TRUE
PVP01_1148100	PVP01-1148100	6	FALSE	TRUE
PVP01_1148200	PVP01-1148200	1	FALSE	TRUE
PVP01_1148300	PVP01-1148300	6	FALSE	TRUE
PVP01_1148400	PVP01-1148400	6	FALSE	TRUE
PVP01_1148500	PVP01-1148500	11	FALSE	TRUE
PVP01_1148600	PVP01-1148600	3	FALSE	TRUE
PVP01_1148700	PVP01-1148700	1	FALSE	TRUE
PVP01_1148800	PVP01-1148800	5	FALSE	TRUE
PVP01_1148900	PVP01-1148900	1	FALSE	TRUE
PVP01_1149000	PVP01-1149000	2	FALSE	TRUE
PVP01_1149100	PVP01-1149100	7	FALSE	TRUE
PVP01_1149200	PVP01-1149200	5	FALSE	TRUE
PVP01_1149300	PVP01-1149300	7	FALSE	TRUE
PVP01_1149400	PVP01-1149400	27	FALSE	TRUE
PVP01_1149500	PVP01-1149500	0	FALSE	FALSE
PVP01_0600100	PVP01-0600100	1	FALSE	TRUE
PVP01_0600200	PVP01-0600200	59	FALSE	TRUE
PVP01_0600300	PVP01-0600300	7	FALSE	TRUE
PVP01_0600350	PVP01-0600350	13	FALSE	TRUE
PVP01_0600400	PVP01-0600400	15	FALSE	TRUE
PVP01_0600500	PVP01-0600500	85	FALSE	TRUE
PVP01_0600600	PVP01-0600600	277	FALSE	TRUE
PVP01_0600700	PVP01-0600700	21	FALSE	TRUE
PVP01_0600800	PVP01-0600800	197	FALSE	TRUE
PVP01_0600900	PVP01-0600900	752	FALSE	TRUE
PVP01_0601000	PVP01-0601000	1040	FALSE	TRUE
PVP01_0601100	PVP01-0601100	1	FALSE	TRUE
PVP01_0601200	PVP01-0601200	3013	FALSE	TRUE
PVP01_0601300	PVP01-0601300	4167	FALSE	TRUE
PVP01_0601400	PVP01-0601400	33	FALSE	TRUE
PVP01_0601500	PVP01-0601500	225	FALSE	TRUE
PVP01_0601600	PVP01-0601600	903	FALSE	TRUE
PVP01_0601700	PVP01-0601700	981	FALSE	TRUE
PVP01_0601800	PVP01-0601800	308	FALSE	TRUE
PVP01_0601900	PVP01-0601900	49	FALSE	TRUE
PVP01_0602000	PVP01-0602000	465	FALSE	TRUE
PVP01_0602100	PVP01-0602100	1	FALSE	TRUE
PVP01_0602200	PVP01-0602200	5749	FALSE	TRUE
PVP01_0602300	PVP01-0602300	303	FALSE	TRUE
PVP01_0602400	PVP01-0602400	793	FALSE	TRUE
PVP01_0602500	PVP01-0602500	165	FALSE	TRUE
PVP01_0602600	PVP01-0602600	395	FALSE	TRUE
PVP01_0602700	PVP01-0602700	2374	FALSE	TRUE
PVP01_0602800	PVP01-0602800	618	FALSE	TRUE
PVP01_0602900	PVP01-0602900	1130	FALSE	TRUE
PVP01_0603000	PVP01-0603000	1071	FALSE	TRUE
PVP01_0603100	PVP01-0603100	10	FALSE	TRUE
PVP01_0603200	PVP01-0603200	7	FALSE	TRUE
PVP01_0603300	PVP01-0603300	401	FALSE	TRUE
PVP01_0603400	PVP01-0603400	168	FALSE	TRUE
PVP01_0603500	PVP01-0603500	214	FALSE	TRUE
PVP01_0603550	PVP01-0603550	287	FALSE	TRUE
PVP01_0603600	PVP01-0603600	5583	FALSE	TRUE
PVP01_0603700	PVP01-0603700	9097	FALSE	TRUE
PVP01_0603800	PVP01-0603800	74	FALSE	TRUE
PVP01_0603900	PVP01-0603900	11266	FALSE	TRUE
PVP01_0604000	PVP01-0604000	121	FALSE	TRUE
PVP01_0604100	PVP01-0604100	944	FALSE	TRUE
PVP01_0604200	PVP01-0604200	182	FALSE	TRUE
PVP01_0604300	PVP01-0604300	376	FALSE	TRUE
PVP01_0604400	PVP01-0604400	245	FALSE	TRUE
PVP01_0604500	PVP01-0604500	133	FALSE	TRUE
PVP01_0604600	PVP01-0604600	4221	FALSE	TRUE
PVP01_0604700	PVP01-0604700	6449	FALSE	TRUE
PVP01_0604800	PVP01-0604800	1097	FALSE	TRUE
PVP01_0604900	PVP01-0604900	1783	FALSE	TRUE
PVP01_0605000	PVP01-0605000	21	FALSE	TRUE
PVP01_0605100	PVP01-0605100	33	FALSE	TRUE
PVP01_0605200	PVP01-0605200	234	FALSE	TRUE
PVP01_0605300	PVP01-0605300	15	FALSE	TRUE
PVP01_0605400	PVP01-0605400	53	FALSE	TRUE
PVP01_0605500	PVP01-0605500	720	FALSE	TRUE
PVP01_0605600	PVP01-0605600	1196	FALSE	TRUE
PVP01_0605700	PVP01-0605700	0	FALSE	FALSE
PVP01_0605800	PVP01-0605800	3	FALSE	TRUE
PVP01_0605900	PVP01-0605900	344	FALSE	TRUE
PVP01_0606000	PVP01-0606000	118	FALSE	TRUE
PVP01_0606100	PVP01-0606100	3508	FALSE	TRUE
PVP01_0606200	PVP01-0606200	1236	FALSE	TRUE
PVP01_0606300	PVP01-0606300	83	FALSE	TRUE
PVP01_0606400	PVP01-0606400	74	FALSE	TRUE
PVP01_0606500	PVP01-0606500	575	FALSE	TRUE
PVP01_0606600	PVP01-0606600	435	FALSE	TRUE
PVP01_0606700	PVP01-0606700	36	FALSE	TRUE
PVP01_0606800	PVP01-0606800	538	FALSE	TRUE
PVP01_0606900	PVP01-0606900	405	FALSE	TRUE
PVP01_0607000	PVP01-0607000	739	FALSE	TRUE
PVP01_0607100	PVP01-0607100	399	FALSE	TRUE
PVP01_0607200	PVP01-0607200	74	FALSE	TRUE
PVP01_0607300	PVP01-0607300	29	FALSE	TRUE
PVP01_0607400	PVP01-0607400	238	FALSE	TRUE
PVP01_0607500	PVP01-0607500	6	FALSE	TRUE
PVP01_0607600	PVP01-0607600	615	FALSE	TRUE
PVP01_0607700	PVP01-0607700	1323	FALSE	TRUE
PVP01_0607800	PVP01-0607800	1600	FALSE	TRUE
PVP01_0607900	PVP01-0607900	1331	FALSE	TRUE
PVP01_0608000	PVP01-0608000	7598	FALSE	TRUE
PVP01_0608100	PVP01-0608100	391	FALSE	TRUE
PVP01_0608200	PVP01-0608200	174	FALSE	TRUE
PVP01_0608300	PVP01-0608300	28	FALSE	TRUE
PVP01_0608400	PVP01-0608400	2618	FALSE	TRUE
PVP01_0608500	PVP01-0608500	1265	FALSE	TRUE
PVP01_0608600	PVP01-0608600	1741	FALSE	TRUE
PVP01_0608700	PVP01-0608700	986	FALSE	TRUE
PVP01_0608800	PVP01-0608800	1857	FALSE	TRUE
PVP01_0608900	PVP01-0608900	160	FALSE	TRUE
PVP01_0609000	PVP01-0609000	597	FALSE	TRUE
PVP01_0609100	PVP01-0609100	35	FALSE	TRUE
PVP01_0609200	PVP01-0609200	678	FALSE	TRUE
PVP01_0609300	PVP01-0609300	271	FALSE	TRUE
PVP01_0609400	PVP01-0609400	66	FALSE	TRUE
PVP01_0609500	PVP01-0609500	461	FALSE	TRUE
PVP01_0609600	PVP01-0609600	5725	FALSE	TRUE
PVP01_0609700	PVP01-0609700	503	FALSE	TRUE
PVP01_0609800	PVP01-0609800	1989	FALSE	TRUE
PVP01_0609900	PVP01-0609900	522	FALSE	TRUE
PVP01_0610000	PVP01-0610000	721	FALSE	TRUE
PVP01_0610100	PVP01-0610100	459	FALSE	TRUE
PVP01_0610200	PVP01-0610200	2428	FALSE	TRUE
PVP01_0610300	PVP01-0610300	414	FALSE	TRUE
PVP01_0610400	PVP01-0610400	1784	FALSE	TRUE
PVP01_0610500	PVP01-0610500	21	FALSE	TRUE
PVP01_0610600	PVP01-0610600	765	FALSE	TRUE
PVP01_0610700	PVP01-0610700	32	FALSE	TRUE
PVP01_0610800	PVP01-0610800	222	FALSE	TRUE
PVP01_0610900	PVP01-0610900	3346	FALSE	TRUE
PVP01_0611000	PVP01-0611000	2370	FALSE	TRUE
PVP01_0611100	PVP01-0611100	1133	FALSE	TRUE
PVP01_0611200	PVP01-0611200	1660	FALSE	TRUE
PVP01_0611300	PVP01-0611300	1347	FALSE	TRUE
PVP01_0611400	PVP01-0611400	4218	FALSE	TRUE
PVP01_0611500	PVP01-0611500	727	FALSE	TRUE
PVP01_0611600	PVP01-0611600	19	FALSE	TRUE
PVP01_0611700	PVP01-0611700	190	FALSE	TRUE
PVP01_0611800	PVP01-0611800	1873	FALSE	TRUE
PVP01_0611900	PVP01-0611900	51	FALSE	TRUE
PVP01_0612000	PVP01-0612000	56	FALSE	TRUE
PVP01_0612100	PVP01-0612100	767	FALSE	TRUE
PVP01_0612200	PVP01-0612200	106	FALSE	TRUE
PVP01_0612300	PVP01-0612300	1760	FALSE	TRUE
PVP01_0612400	PVP01-0612400	5503	FALSE	TRUE
PVP01_0612500	PVP01-0612500	418	FALSE	TRUE
PVP01_0612700	PVP01-0612700	2920	FALSE	TRUE
PVP01_0612600	PVP01-0612600	2851	FALSE	TRUE
PVP01_0612800	PVP01-0612800	199	FALSE	TRUE
PVP01_0612900	PVP01-0612900	9293	FALSE	TRUE
PVP01_0613000	PVP01-0613000	986	FALSE	TRUE
PVP01_0613100	PVP01-0613100	331	FALSE	TRUE
PVP01_0613200	PVP01-0613200	347	FALSE	TRUE
PVP01_0613300	PVP01-0613300	1434	FALSE	TRUE
PVP01_0613400	PVP01-0613400	260	FALSE	TRUE
PVP01_0613500	PVP01-0613500	1331	FALSE	TRUE
PVP01_0613600	PVP01-0613600	946	FALSE	TRUE
PVP01_0613700	PVP01-0613700	4582	FALSE	TRUE
PVP01_0613800	PVP01-0613800	14186	FALSE	TRUE
PVP01_0613900	PVP01-0613900	2808	FALSE	TRUE
PVP01_0614000	PVP01-0614000	352	FALSE	TRUE
PVP01_0614100	PVP01-0614100	63	FALSE	TRUE
PVP01_0614200	PVP01-0614200	242	FALSE	TRUE
PVP01_0614300	PVP01-0614300	189	FALSE	TRUE
PVP01_0614400	PVP01-0614400	236	FALSE	TRUE
PVP01_0614500	PVP01-0614500	368	FALSE	TRUE
PVP01_0614600	PVP01-0614600	182	FALSE	TRUE
PVP01_0614700	PVP01-0614700	367	FALSE	TRUE
PVP01_0614800	PVP01-0614800	648	FALSE	TRUE
PVP01_0614900	PVP01-0614900	467	FALSE	TRUE
PVP01_0615000	PVP01-0615000	2377	FALSE	TRUE
PVP01_0615100	PVP01-0615100	508	FALSE	TRUE
PVP01_0615200	PVP01-0615200	1519	FALSE	TRUE
PVP01_0615300	PVP01-0615300	159	FALSE	TRUE
PVP01_0615400	PVP01-0615400	1359	FALSE	TRUE
PVP01_0615500	PVP01-0615500	1202	FALSE	TRUE
PVP01_0615600	PVP01-0615600	1323	FALSE	TRUE
PVP01_0615700	PVP01-0615700	2351	FALSE	TRUE
PVP01_0615800	PVP01-0615800	347	FALSE	TRUE
PVP01_0615900	PVP01-0615900	4567	FALSE	TRUE
PVP01_0616000	PVP01-0616000	6812	FALSE	TRUE
PVP01_0616100	PVP01-0616100	1740	FALSE	TRUE
PVP01_0616200	PVP01-0616200	256	FALSE	TRUE
PVP01_0616300	PVP01-0616300	5659	FALSE	TRUE
PVP01_0616400	PVP01-0616400	131	FALSE	TRUE
PVP01_0616500	PVP01-0616500	1262	FALSE	TRUE
PVP01_0616600	PVP01-0616600	354	FALSE	TRUE
PVP01_0616700	PVP01-0616700	281	FALSE	TRUE
PVP01_0616800	PVP01-0616800	295	FALSE	TRUE
PVP01_0616900	PVP01-0616900	1360	FALSE	TRUE
PVP01_0617000	PVP01-0617000	515	FALSE	TRUE
PVP01_0617100	PVP01-0617100	8	FALSE	TRUE
PVP01_0617200	PVP01-0617200	4924	FALSE	TRUE
PVP01_0617300	PVP01-0617300	244	FALSE	TRUE
PVP01_0617400	PVP01-0617400	937	FALSE	TRUE
PVP01_0617500	PVP01-0617500	308	FALSE	TRUE
PVP01_0617600	PVP01-0617600	1456	FALSE	TRUE
PVP01_0617700	PVP01-0617700	702	FALSE	TRUE
PVP01_0617800	PVP01-0617800	1471	FALSE	TRUE
PVP01_0617900	PVP01-0617900	127	FALSE	TRUE
PVP01_0618000	PVP01-0618000	46	FALSE	TRUE
PVP01_0618100	PVP01-0618100	1077	FALSE	TRUE
PVP01_0618200	PVP01-0618200	217	FALSE	TRUE
PVP01_0618300	PVP01-0618300	3219	FALSE	TRUE
PVP01_0618400	PVP01-0618400	2054	FALSE	TRUE
PVP01_0618500	PVP01-0618500	67	FALSE	TRUE
PVP01_0618600	PVP01-0618600	424	FALSE	TRUE
PVP01_0618700	PVP01-0618700	993	FALSE	TRUE
PVP01_0618800	PVP01-0618800	301	FALSE	TRUE
PVP01_0618900	PVP01-0618900	2965	FALSE	TRUE
PVP01_0619000	PVP01-0619000	5266	FALSE	TRUE
PVP01_0619100	PVP01-0619100	189	FALSE	TRUE
PVP01_0619200	PVP01-0619200	131	FALSE	TRUE
PVP01_0619300	PVP01-0619300	111	FALSE	TRUE
PVP01_0619400	PVP01-0619400	163	FALSE	TRUE
PVP01_0619500	PVP01-0619500	158	FALSE	TRUE
PVP01_0619600	PVP01-0619600	381	FALSE	TRUE
PVP01_0619700	PVP01-0619700	1287	FALSE	TRUE
PVP01_0619800	PVP01-0619800	13	FALSE	TRUE
PVP01_0619900	PVP01-0619900	1188	FALSE	TRUE
PVP01_0620000	PVP01-0620000	340	FALSE	TRUE
PVP01_0620100	PVP01-0620100	981	FALSE	TRUE
PVP01_0620200	PVP01-0620200	92	FALSE	TRUE
PVP01_0620300	PVP01-0620300	616	FALSE	TRUE
PVP01_0620400	PVP01-0620400	12	FALSE	TRUE
PVP01_0620500	PVP01-0620500	212	FALSE	TRUE
PVP01_0620600	PVP01-0620600	4217	FALSE	TRUE
PVP01_0620700	PVP01-0620700	54	FALSE	TRUE
PVP01_0620800	PVP01-0620800	454	FALSE	TRUE
PVP01_0620900	PVP01-0620900	2703	FALSE	TRUE
PVP01_0621000	PVP01-0621000	2005	FALSE	TRUE
PVP01_0621100	PVP01-0621100	1416	FALSE	TRUE
PVP01_0621200	PVP01-0621200	799	FALSE	TRUE
PVP01_0621300	PVP01-0621300	4789	FALSE	TRUE
PVP01_0621400	PVP01-0621400	315	FALSE	TRUE
PVP01_0621500	PVP01-0621500	153	FALSE	TRUE
PVP01_0621600	PVP01-0621600	1271	FALSE	TRUE
PVP01_0621700	PVP01-0621700	10115	FALSE	TRUE
PVP01_0621800	PVP01-0621800	548	FALSE	TRUE
PVP01_0621900	PVP01-0621900	229	FALSE	TRUE
PVP01_0622000	PVP01-0622000	54	FALSE	TRUE
PVP01_0622100	PVP01-0622100	268	FALSE	TRUE
PVP01_0622200	PVP01-0622200	2090	FALSE	TRUE
PVP01_0622300	PVP01-0622300	2268	FALSE	TRUE
PVP01_0622400	PVP01-0622400	3283	FALSE	TRUE
PVP01_0622500	PVP01-0622500	74800	FALSE	TRUE
PVP01_0622600	PVP01-0622600	1807	FALSE	TRUE
PVP01_0622700	PVP01-0622700	3574	FALSE	TRUE
PVP01_0622800	PVP01-0622800	605	TRUE	FALSE
PVP01_0622900	PVP01-0622900	9	TRUE	FALSE
PVP01_0623000	PVP01-0623000	58	FALSE	TRUE
PVP01_0623100	PVP01-0623100	284	FALSE	TRUE
PVP01_0623200	PVP01-0623200	67	FALSE	TRUE
PVP01_0623300	PVP01-0623300	72	FALSE	TRUE
PVP01_0623400	PVP01-0623400	6	FALSE	TRUE
PVP01_0623500	PVP01-0623500	61	FALSE	TRUE
PVP01_0623600	PVP01-0623600	562	FALSE	TRUE
PVP01_0623700	PVP01-0623700	23	FALSE	TRUE
PVP01_0623800	PVP01-0623800	155	FALSE	TRUE
PVP01_0623900	PVP01-0623900	11	FALSE	TRUE
PVP01_0624000	PVP01-0624000	12	FALSE	TRUE
PVP01_0624100	PVP01-0624100	2	FALSE	TRUE
PVP01_0624200	PVP01-0624200	7	FALSE	TRUE
PVP01_0624300	PVP01-0624300	63	FALSE	TRUE
PVP01_0624400	PVP01-0624400	27	FALSE	TRUE
PVP01_0624500	PVP01-0624500	182	FALSE	TRUE
PVP01_0624600	PVP01-0624600	8	FALSE	TRUE
PVP01_0624700	PVP01-0624700	8	FALSE	TRUE
PVP01_0624800	PVP01-0624800	3	FALSE	TRUE
PVP01_0624900	PVP01-0624900	291	FALSE	TRUE
PVP01_0625000	PVP01-0625000	0	FALSE	FALSE
PVP01_MIT00100	PVP01-MIT00100	27	TRUE	FALSE
PVP01_MIT00200	PVP01-MIT00200	3	TRUE	FALSE
PVP01_MIT00300	PVP01-MIT00300	45	TRUE	FALSE
PVP01_MIT00400	PVP01-MIT00400	72	TRUE	FALSE
PVP01_MIT00500	PVP01-MIT00500	160	TRUE	FALSE
PVP01_MIT00600	PVP01-MIT00600	2	TRUE	FALSE
PVP01_MIT00700	PVP01-MIT00700	0	TRUE	FALSE
PVP01_MIT00800	PVP01-MIT00800	9	TRUE	FALSE
PVP01_MIT00900	PVP01-MIT00900	0	TRUE	FALSE
PVP01_MIT01000	PVP01-MIT01000	0	TRUE	FALSE
PVP01_MIT01100	PVP01-MIT01100	0	TRUE	FALSE
PVP01_MIT01200	PVP01-MIT01200	9	TRUE	FALSE
PVP01_MIT01300	PVP01-MIT01300	4	TRUE	FALSE
PVP01_MIT01400	PVP01-MIT01400	56	TRUE	FALSE
PVP01_MIT01500	PVP01-MIT01500	50	TRUE	FALSE
PVP01_MIT01600	PVP01-MIT01600	11	TRUE	FALSE
PVP01_MIT01700	PVP01-MIT01700	43	TRUE	FALSE
PVP01_MIT01800	PVP01-MIT01800	23	TRUE	FALSE
PVP01_MIT01900	PVP01-MIT01900	2	TRUE	FALSE
PVP01_MIT02000	PVP01-MIT02000	0	TRUE	FALSE
PVP01_MIT02100	PVP01-MIT02100	0	TRUE	FALSE
PVP01_MIT02200	PVP01-MIT02200	4	TRUE	FALSE
PVP01_MIT02300	PVP01-MIT02300	2	TRUE	FALSE
PVP01_MIT02400	PVP01-MIT02400	1	TRUE	FALSE
PVP01_MIT02500	PVP01-MIT02500	0	TRUE	FALSE
PVP01_MIT02600	PVP01-MIT02600	0	TRUE	FALSE
PVP01_MIT02700	PVP01-MIT02700	184	FALSE	TRUE
PVP01_MIT02800	PVP01-MIT02800	2	TRUE	FALSE
PVP01_MIT02900	PVP01-MIT02900	0	TRUE	FALSE
PVP01_MIT03000	PVP01-MIT03000	1	TRUE	FALSE
PVP01_MIT03100	PVP01-MIT03100	0	TRUE	FALSE
PVP01_MIT03200	PVP01-MIT03200	0	TRUE	FALSE
PVP01_MIT03300	PVP01-MIT03300	82	FALSE	TRUE
PVP01_MIT03400	PVP01-MIT03400	386	FALSE	TRUE
PVP01_MIT03500	PVP01-MIT03500	1	TRUE	FALSE
PVP01_0300100	PVP01-0300100	15	FALSE	TRUE
PVP01_0300200	PVP01-0300200	62	FALSE	TRUE
PVP01_0300300	PVP01-0300300	0	FALSE	FALSE
PVP01_0300400	PVP01-0300400	1	FALSE	TRUE
PVP01_0300500	PVP01-0300500	0	FALSE	FALSE
PVP01_0300600	PVP01-0300600	44	FALSE	TRUE
PVP01_0300700	PVP01-0300700	537	FALSE	TRUE
PVP01_0300800	PVP01-0300800	41	FALSE	TRUE
PVP01_0300900	PVP01-0300900	1	FALSE	TRUE
PVP01_0301000	PVP01-0301000	0	FALSE	FALSE
PVP01_0301050	PVP01-0301050	0	FALSE	FALSE
PVP01_0301100	PVP01-0301100	3	FALSE	TRUE
PVP01_0301200	PVP01-0301200	0	FALSE	FALSE
PVP01_0301300	PVP01-0301300	3	FALSE	TRUE
PVP01_0301400	PVP01-0301400	1	FALSE	TRUE
PVP01_0301500	PVP01-0301500	14	FALSE	TRUE
PVP01_0301600	PVP01-0301600	1	FALSE	TRUE
PVP01_0301700	PVP01-0301700	22	FALSE	TRUE
PVP01_0301800	PVP01-0301800	3	FALSE	TRUE
PVP01_0301900	PVP01-0301900	57	FALSE	TRUE
PVP01_0302000	PVP01-0302000	58	FALSE	TRUE
PVP01_0302100	PVP01-0302100	110	FALSE	TRUE
PVP01_0302200	PVP01-0302200	2	FALSE	TRUE
PVP01_0302300	PVP01-0302300	446	FALSE	TRUE
PVP01_0302400	PVP01-0302400	646	FALSE	TRUE
PVP01_0302500	PVP01-0302500	776	FALSE	TRUE
PVP01_0302600	PVP01-0302600	117	FALSE	TRUE
PVP01_0302700	PVP01-0302700	285	FALSE	TRUE
PVP01_0302800	PVP01-0302800	70	FALSE	TRUE
PVP01_0302900	PVP01-0302900	1623	FALSE	TRUE
PVP01_0303000	PVP01-0303000	207	FALSE	TRUE
PVP01_0303100	PVP01-0303100	1056	FALSE	TRUE
PVP01_0303200	PVP01-0303200	1643	FALSE	TRUE
PVP01_0303300	PVP01-0303300	672	FALSE	TRUE
